#name network latitude longitude useless depth
634 A -53.0 127.0 0.0 1637783.0
635 A -40.0 -89.0 0.0 2464597.0
636 A 3.0 158.0 0.0 359862.0
637 A 21.0 52.0 0.0 325264.0
638 A 49.0 1.0 0.0 752232.0
639 A -34.0 114.0 0.0 1092173.0
640 A 8.0 -21.0 0.0 1685038.0
641 A 41.0 -179.0 0.0 1137131.0
642 A 37.0 57.0 0.0 308729.0
643 A 41.0 14.0 0.0 2006455.0
644 A -42.0 -149.0 0.0 939356.0
645 A -1.0 -86.0 0.0 2141831.0
646 A -18.0 117.0 0.0 2661864.0
647 A -14.0 105.0 0.0 804361.0
648 A -4.0 154.0 0.0 897304.0
649 A 15.0 -93.0 0.0 2778384.0
650 A -26.0 -151.0 0.0 582849.0
651 A 45.0 113.0 0.0 2863613.0
652 A 34.0 131.0 0.0 1273633.0
653 A 34.0 -5.0 0.0 134537.0
654 A 37.0 -164.0 0.0 2881098.0
655 A -11.0 -157.0 0.0 1415126.0
656 A 40.0 74.0 0.0 1662310.0
657 A -48.0 -136.0 0.0 1732561.0
658 A -50.0 158.0 0.0 251664.0
659 A -86.0 -95.0 0.0 318213.0
660 A 30.0 -39.0 0.0 468709.0
661 A 35.0 40.0 0.0 135644.0
662 A 61.0 3.0 0.0 1516649.0
663 A -10.0 8.0 0.0 2466565.0
664 A -8.0 159.0 0.0 985462.0
665 A 38.0 74.0 0.0 124210.0
666 A 30.0 -176.0 0.0 2019795.0
667 A 23.0 3.0 0.0 364098.0
668 A -26.0 174.0 0.0 50723.0
669 A -47.0 -108.0 0.0 886273.0
670 A -22.0 145.0 0.0 1165867.0
671 A -37.0 72.0 0.0 1028703.0
672 A 16.0 125.0 0.0 817342.0
673 A -75.0 142.0 0.0 308972.0
674 A -8.0 -84.0 0.0 136732.0
675 A -5.0 -71.0 0.0 255891.0
676 A -46.0 28.0 0.0 54807.0
677 A 54.0 -50.0 0.0 2429161.0
678 A 9.0 138.0 0.0 2174472.0
679 A -39.0 85.0 0.0 2183692.0
680 A 26.0 -159.0 0.0 544953.0
681 A 11.0 44.0 0.0 2056890.0
682 A 53.0 -34.0 0.0 2503111.0
683 A -32.0 -9.0 0.0 1093903.0
684 A 59.0 -116.0 0.0 306282.0
685 A -28.0 -58.0 0.0 1746431.0
686 A 1.0 80.0 0.0 835048.0
687 A 9.0 -174.0 0.0 208005.0
688 A -35.0 -59.0 0.0 1325268.0
689 A 81.0 57.0 0.0 953608.0
690 A -26.0 150.0 0.0 1879398.0
691 A -19.0 -38.0 0.0 212790.0
692 A 16.0 50.0 0.0 304295.0
693 A 50.0 159.0 0.0 1673874.0
694 A 66.0 141.0 0.0 895520.0
695 A -60.0 -72.0 0.0 2379672.0
696 A -17.0 -32.0 0.0 1918347.0
697 A 21.0 -61.0 0.0 256715.0
698 A 19.0 59.0 0.0 5440.0
699 A -21.0 -2.0 0.0 220279.0
700 A -42.0 -155.0 0.0 144473.0
701 A 39.0 17.0 0.0 683939.0
702 A -74.0 115.0 0.0 1844856.0
703 A -31.0 -167.0 0.0 1252699.0
704 A -39.0 -73.0 0.0 2129377.0
705 A 4.0 -105.0 0.0 499492.0
706 A 5.0 -72.0 0.0 1968287.0
707 A -29.0 -103.0 0.0 585956.0
708 A -47.0 9.0 0.0 2276878.0
709 A -56.0 -38.0 0.0 234366.0
710 A 32.0 3.0 0.0 506995.0
711 A 45.0 169.0 0.0 585342.0
712 A 41.0 3.0 0.0 1774741.0
713 A -20.0 121.0 0.0 1974482.0
714 A 12.0 -14.0 0.0 227795.0
715 A -7.0 -171.0 0.0 365457.0
716 A 53.0 -29.0 0.0 686032.0
717 A 27.0 68.0 0.0 2636313.0
718 A -38.0 21.0 0.0 1938423.0
719 A -0.0 -105.0 0.0 2397503.0
720 A -54.0 84.0 0.0 457431.0
721 A 37.0 -104.0 0.0 188630.0
722 A 1.0 -109.0 0.0 349250.0
723 A 43.0 132.0 0.0 2837232.0
724 A -36.0 -137.0 0.0 44462.0
725 A 12.0 -36.0 0.0 580927.0
726 A 20.0 169.0 0.0 217740.0
727 A 52.0 -70.0 0.0 2541203.0
728 A -17.0 17.0 0.0 572375.0
729 A -26.0 -119.0 0.0 2387970.0
730 A 38.0 -116.0 0.0 442752.0
731 A -39.0 29.0 0.0 754683.0
732 A 17.0 -7.0 0.0 1504355.0
733 A 79.0 -152.0 0.0 702725.0
734 A -26.0 10.0 0.0 257216.0
735 A 79.0 171.0 0.0 2044005.0
736 A 13.0 -173.0 0.0 439989.0
737 A 74.0 159.0 0.0 672602.0
738 A -2.0 -28.0 0.0 2382058.0
739 A -70.0 31.0 0.0 2630298.0
740 A 69.0 -37.0 0.0 1604277.0
741 A 8.0 -86.0 0.0 561683.0
742 A -1.0 -19.0 0.0 729539.0
743 A -67.0 -10.0 0.0 672683.0
744 A -50.0 -120.0 0.0 1160377.0
745 A 37.0 -159.0 0.0 1469369.0
746 A -9.0 43.0 0.0 1486252.0
747 A 2.0 -149.0 0.0 2301160.0
748 A 10.0 141.0 0.0 179372.0
749 A 27.0 38.0 0.0 790470.0
750 A -70.0 98.0 0.0 954055.0
751 A 4.0 -61.0 0.0 670646.0
752 A 38.0 -51.0 0.0 2065078.0
753 A -52.0 -69.0 0.0 1360598.0
754 A -26.0 105.0 0.0 2553732.0
755 A -81.0 118.0 0.0 2351473.0
756 A 44.0 -41.0 0.0 2267000.0
757 A -41.0 -103.0 0.0 84816.0
758 A 34.0 -106.0 0.0 327408.0
759 A -27.0 -93.0 0.0 2815765.0
760 A 52.0 -53.0 0.0 598838.0
761 A -54.0 19.0 0.0 1089728.0
762 A 23.0 -91.0 0.0 2732910.0
763 A -25.0 -161.0 0.0 617641.0
764 A -11.0 -117.0 0.0 1250322.0
765 A -64.0 -61.0 0.0 1657137.0
766 A -4.0 -56.0 0.0 788242.0
767 A -52.0 17.0 0.0 717159.0
768 A -13.0 -84.0 0.0 1629933.0
769 A 63.0 5.0 0.0 160226.0
770 A 61.0 157.0 0.0 2045568.0
771 A 18.0 -100.0 0.0 1312425.0
772 A 62.0 46.0 0.0 93104.0
773 A 17.0 8.0 0.0 1025440.0
774 A -6.0 157.0 0.0 2419672.0
775 A 8.0 -83.0 0.0 1703607.0
776 A -14.0 158.0 0.0 580966.0
777 A -19.0 51.0 0.0 1279142.0
778 A 1.0 136.0 0.0 808402.0
779 A 1.0 132.0 0.0 2092679.0
780 A -40.0 19.0 0.0 1475749.0
781 A 11.0 -57.0 0.0 755804.0
782 A 31.0 164.0 0.0 851866.0
783 A -53.0 176.0 0.0 1237250.0
784 A -78.0 -144.0 0.0 478427.0
785 A -47.0 176.0 0.0 112321.0
786 A 63.0 162.0 0.0 1920021.0
787 A 33.0 15.0 0.0 2794009.0
788 A -51.0 -83.0 0.0 1569078.0
789 A 59.0 -48.0 0.0 422389.0
790 A 49.0 -80.0 0.0 1421494.0
791 A 11.0 -178.0 0.0 1722649.0
792 A 15.0 161.0 0.0 1072024.0
793 A 26.0 133.0 0.0 436537.0
794 A -20.0 -56.0 0.0 2097936.0
795 A 30.0 56.0 0.0 1372582.0
796 A 36.0 -102.0 0.0 23330.0
797 A -24.0 -4.0 0.0 787304.0
798 A 28.0 35.0 0.0 308866.0
799 A -3.0 -16.0 0.0 1579235.0
800 A 4.0 -49.0 0.0 763988.0
801 A -47.0 -108.0 0.0 102183.0
802 A 34.0 119.0 0.0 2755991.0
803 A -38.0 -148.0 0.0 258363.0
804 A 34.0 82.0 0.0 789464.0
805 A -13.0 138.0 0.0 1333855.0
806 A 21.0 -116.0 0.0 923180.0
807 A -6.0 -24.0 0.0 2327807.0
808 A 57.0 77.0 0.0 1313919.0
809 A -51.0 -83.0 0.0 498841.0
810 A 29.0 115.0 0.0 1081397.0
811 A -39.0 -48.0 0.0 1150939.0
812 A -52.0 51.0 0.0 1478496.0
813 A 4.0 34.0 0.0 315758.0
814 A -19.0 64.0 0.0 2293313.0
815 A 13.0 163.0 0.0 442396.0
816 A 18.0 -67.0 0.0 1633409.0
817 A -2.0 121.0 0.0 1433900.0
818 A 82.0 -51.0 0.0 1627095.0
819 A -41.0 168.0 0.0 1971329.0
820 A -81.0 -13.0 0.0 1751142.0
821 A 24.0 -62.0 0.0 1205833.0
822 A 49.0 163.0 0.0 819650.0
823 A 51.0 69.0 0.0 1818186.0
824 A 62.0 127.0 0.0 306829.0
825 A 5.0 -83.0 0.0 1714539.0
826 A 24.0 4.0 0.0 1621929.0
827 A 49.0 102.0 0.0 1130579.0
828 A -70.0 121.0 0.0 762104.0
829 A -11.0 107.0 0.0 1548415.0
830 A 20.0 -45.0 0.0 1955527.0
831 A -11.0 -3.0 0.0 486502.0
832 A -17.0 -137.0 0.0 2311008.0
833 A -54.0 17.0 0.0 2649921.0
834 A 31.0 84.0 0.0 1408232.0
835 A -34.0 162.0 0.0 1368580.0
836 A 34.0 -140.0 0.0 1682208.0
837 A 71.0 -11.0 0.0 207698.0
838 A -5.0 80.0 0.0 1550279.0
839 A -18.0 118.0 0.0 1772529.0
840 A 3.0 100.0 0.0 769408.0
841 A -71.0 -90.0 0.0 2191766.0
842 A -21.0 114.0 0.0 85688.0
843 A -14.0 -156.0 0.0 1995862.0
844 A -33.0 106.0 0.0 1875615.0
845 A -33.0 -13.0 0.0 564764.0
846 A -9.0 -81.0 0.0 2794011.0
847 A -59.0 -94.0 0.0 2385273.0
848 A 62.0 34.0 0.0 827349.0
849 A -21.0 -172.0 0.0 878336.0
850 A -78.0 24.0 0.0 1500281.0
851 A -10.0 34.0 0.0 1653540.0
852 A 15.0 -25.0 0.0 1014967.0
853 A -34.0 -170.0 0.0 854987.0
854 A 38.0 163.0 0.0 110035.0
855 A -18.0 -45.0 0.0 2346171.0
856 A -68.0 123.0 0.0 1084933.0
857 A -3.0 -63.0 0.0 761820.0
858 A 63.0 112.0 0.0 2885633.0
859 A 20.0 -39.0 0.0 1794272.0
860 A 53.0 -48.0 0.0 2143039.0
861 A 32.0 -149.0 0.0 574763.0
862 A 4.0 -16.0 0.0 1949840.0
863 A 69.0 178.0 0.0 2624204.0
864 A -3.0 114.0 0.0 2483169.0
865 A -38.0 -117.0 0.0 1226149.0
866 A -31.0 38.0 0.0 511221.0
867 A -19.0 168.0 0.0 1186514.0
868 A -43.0 -78.0 0.0 1053866.0
869 A -19.0 127.0 0.0 1626254.0
870 A -67.0 81.0 0.0 774267.0
871 A 42.0 -37.0 0.0 1284815.0
872 A 25.0 -15.0 0.0 1038189.0
873 A -10.0 -104.0 0.0 562751.0
874 A 33.0 -27.0 0.0 263478.0
875 A 18.0 -137.0 0.0 1304563.0
